Authors,DOI,Latitude,Longitude,Thaw Type (abrupt vs gradual),Feature Type,Site Name
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66379414,-161.7452333,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66425097,-162.9446866,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66426153,-162.692043,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66490336,-168.0915531,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66542171,-161.736625,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6662651,-168.095492,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66635297,-168.0856589,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6665922,-161.828801,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6666442,-163.1507243,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66677774,-161.9237272,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66774734,-168.0466895,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66780071,-167.044607,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66780183,-168.0469403,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66832103,-168.0685651,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66898488,-168.0594091,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.66970085,-162.8411177,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67057335,-162.8568529,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67093317,-167.4137413,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67112592,-161.8340447,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67125825,-161.834107,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67127456,-167.4137453,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67127947,-163.4286739,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67143212,-168.073603,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67157252,-161.8453272,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67179268,-161.8455942,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67188921,-161.8617439,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67268125,-161.7162501,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67278833,-161.7161635,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67333514,-167.0408778,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67375236,-168.0681264,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67393495,-168.0881231,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67416315,-161.8235118,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67474453,-161.770552,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67510865,-167.821764,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67541113,-161.0200754,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6762252,-161.7761646,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67647534,-161.7753558,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67662169,-167.8324264,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67685371,-168.0541303,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67742271,-167.0464722,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67742853,-168.0666056,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67770606,-161.7455876,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67779342,-161.7457427,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67827846,-161.8267319,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67837347,-161.8268722,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6785306,-167.6217052,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67874862,-163.4621557,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.67921652,-163.0100582,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68001353,-163.5762199,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68048424,-162.8374528,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68052481,-168.0628509,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68091607,-167.6264471,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68113145,-167.7290697,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.682275,-162.9225774,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68244843,-161.8515685,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68260065,-161.8317478,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68266764,-161.829768,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68271673,-168.0409302,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68366533,-167.7963744,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68394954,-168.1000395,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68404335,-168.0818159,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68548365,-167.0410178,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68567321,-168.038571,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68602683,-161.8577807,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68612628,-168.051681,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68632357,-168.069565,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68635244,-168.0757873,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68734139,-163.5733069,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68735426,-168.0242401,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68836062,-167.3559988,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68882438,-161.8281476,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68909576,-168.0699639,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68939127,-161.7961721,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68949048,-161.8133358,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68956949,-162.9281082,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.68997473,-161.7208299,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6900885,-167.0489632,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69024659,-161.7206645,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69032386,-161.839942,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69043796,-168.0387556,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69075641,-168.0686266,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69143554,-161.8138816,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69210464,-168.0687364,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69295452,-161.8216805,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69314646,-161.0389403,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69352613,-168.0818295,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69357374,-161.9311321,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6936617,-167.5822903,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69366642,-161.9310605,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69387928,-163.0784323,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69391843,-167.4059676,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69405612,-167.4125354,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69466392,-167.4116976,Abrupt,Thermokarst lake,NA
Stolpmann et al. 2021,"https://doi.org/10.5194/bg-18-3917-2021, 2021.",65.69506,-163.07919,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69514562,-161.8558298,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69555718,-168.0162053,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69582328,-168.0149827,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6959944,-168.0251849,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69635472,-168.057965,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69639541,-168.0372325,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69660008,-161.8445768,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69706203,-161.0449473,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69753171,-168.0037317,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69756935,-168.0466396,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69782993,-167.7577914,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69796033,-161.8102075,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69808876,-167.7573964,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69851366,-168.0189667,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69865669,-168.0077855,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69872851,-167.7897194,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69885689,-161.8021372,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.6989731,-162.8100843,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.69949142,-163.0809123,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70023286,-168.0137724,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70036589,-161.8189251,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70044315,-161.8689932,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70071662,-161.7720669,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70079896,-161.7722762,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7008203,-168.0472412,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70082898,-168.0471453,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70132128,-167.045408,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7019135,-167.9894585,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70257385,-161.8253076,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70281312,-168.023731,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70312215,-167.4949274,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70332486,-161.784907,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7045568,-167.4937583,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70460932,-161.8855942,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70470197,-161.8856481,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70483413,-168.0352922,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70586037,-167.7753192,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70607364,-161.9198926,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70638779,-161.9195176,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70653159,-163.6154116,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70680743,-168.0246989,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7069063,-168.0139608,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70736153,-161.8745385,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70737977,-161.8744756,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.707858,-161.7903349,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70788393,-168.0024057,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70795361,-167.9675059,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70795992,-161.8042182,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70824503,-161.9137792,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70828764,-161.9137535,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70856934,-167.4637743,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70861661,-167.4635222,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70873757,-167.9551363,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70879745,-167.9455641,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70944679,-168.0051776,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7094925,-162.9537972,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70955238,-162.9076339,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70962475,-161.8912186,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.70979859,-161.9060904,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71069427,-167.4935422,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71073111,-161.8888719,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71107183,-161.9199038,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7110815,-161.9197162,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71123937,-167.9900605,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71129372,-161.8399181,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71131081,-167.483335,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71131937,-167.4831105,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71133004,-167.5025212,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.711379,-167.5031605,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71154262,-168.0017444,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71177441,-167.9802283,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71222404,-167.9386086,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71251729,-161.9096844,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71272363,-161.8839309,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71296876,-161.9110577,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71311691,-161.7998543,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71374932,-161.8009298,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71381845,-167.9740443,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71397165,-167.5081176,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7140694,-162.7480751,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71414296,-161.8180129,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71450365,-163.7883139,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71450365,-162.8968193,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71459036,-162.9116569,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71487085,-167.9581947,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71498475,-161.8553649,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7154649,-167.0362588,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71552532,-167.9463623,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71559718,-168.0004083,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71571346,-161.7716045,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71575756,-167.9359306,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71586548,-161.7704077,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71705754,-167.4674907,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71722995,-167.4672422,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71736766,-167.9824564,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.7175081,-167.96788,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71769416,-161.8648097,Abrupt,Thermokarst lake,NA
Nitze et al. 2020,https://doi.org/10.5194/tc-14-4279-2020,65.71801598,-162.8865368,Abrupt,Thermokarst lake,NA
